UPC,Count,Type,VaryingFields
9555215908760,2,VARIATION,"{'ITEM': ['ACE KACANG KOYA 200G', 'ACE PEANUT CAKEPEANUT COOKIES 180GM'], 'NRMSIZE': ['200GM', '180GM']}"
9555280604024,2,VARIATION,"{'ITEM': ['LOKE KEE HUP TOH SOH BISCUIT 200GM', 'LOKE KEE HUP TOH SOH 276GM'], 'NRMSIZE': ['200GM', '276GM']}"
9555319100350,4,VARIATION,"{'ITEM': ['WIN2 MOROLL CRUCH W/STK STRAWBERRY 108GM', 'WIN2 MOROLL WFR STICKS STRWBRY 5SX18GM', 'WIN2 MOROLL WAFER STICK 6X18G STRAWBR', 'MOROLL CRUNCH WAFER STICK STRAWBERRY 18G X 5'], 'BRAND': ['MOROLL', 'WIN2'], 'MPACK': ['X1', 'X5', 'X6'], 'NRMSIZE': ['18GM', '108GM']}"
9555319100497,2,VARIATION,"{'ITEM': ['WIN 2 KOALA KIDS WITH S/BERRY FILLING 96GM', 'WIN WIN MOROLL WAFER STICKS STRAWBERRY 6SX18G'], 'BRAND': ['WINWIN', 'WIN2'], 'MPACK': ['X1', 'X6'], 'NRMSIZE': ['96GM', '18GM']}"
9555319102118,2,VARIATION,"{'ITEM': ['WIN 2 CORN STICK PEANUT 10SX10GM', 'WIN 2 STICK CHOCOLATE PEANUT 126 GM'], 'MPACK': ['X1', 'X10'], 'NRMSIZE': ['10GM', '126GM'], 'VARIANT': ['CORN', 'CHOCOLATE PEANUT']}"
9555319105287,3,VARIATION,"{'ITEM': ['WIN2 ONE MORE CHOC EGG ROLL 140GM', 'WIN 2 STICK EGGROLL CHOC 108G', 'WIN2 1 MORE CHOCOLATE MILK STICK 120GM'], 'NRMSIZE': ['120GM', '140GM', '108GM']}"
9555319105515,2,VARIATION,"{'ITEM': ['WIN WIN CHOCO LOVER CHOC.SDWCH 6SX26GM', 'WIN WIN CHOCO LOVER CHOC.SDWCH 5SX26GM'], 'MPACK': ['X5', 'X6']}"
9555319105522,4,VARIATION,"{'ITEM': ['WIN WIN VANILLA LOVER SANDWICH 6SX26GM', 'WIN-WIN SANDWICH CRACKERS VANILLA CREAM 156GM', 'WIN WIN VANILLA LOVER SANDWICH 5SX26GM', 'WIN2 VANILLA LOVER 26G'], 'BRAND': ['WINWIN', 'WIN2'], 'MPACK': ['X1', 'X5', 'X6'], 'NRMSIZE': ['156GM', '26GM']}"
9555319106031,3,VARIATION,"{'ITEM': ['WIN 2 MORO II WAFER ROLL CHOCOLATE 120GM', 'WIN2 MOROLL WAFER ROLL CHOC 10X12G', 'WIN2 CHOCOLATE MOROLL 108GM'], 'MPACK': ['X1', 'X10'], 'NRMSIZE': ['120GM', '12GM', '108GM'], 'VARIANT': ['CHOCO', 'CHOCOLATE']}"
9555319106055,4,VARIATION,"{'ITEM': ['WIN2 MOROLL BLACK VS WHITE WAFER ROLL WITH MILK FILLING 15GM X 10', 'WIN WIN MOROLL BLACK & WHITE WAFER ROLLS WITH MILK FILLING 12GM', 'WIN2 MOROLL BLACK VS WHITE WAFER ROLL WITH MILK FILLING 108GM', 'WIN2 MOROLL BLACK VS WHITE WAFER ROLL WITH MILIK FILLING 10X12GM 120GM'], 'BRAND': ['WINWIN', 'WIN2'], 'MPACK': ['X1', 'X10'], 'NRMSIZE': ['12GM', '15GM', '108GM'], 'VARIANT': ['CHOCOLATE', 'MILK']}"
9555319108769,5,VARIATION,"{'ITEM': ['MOROLL CRUNCH WAFER STICK CHOC 18G X 5', 'WIN WIN MOROLL WAFER STICKS CHOCOLATE 6SX18G', 'WIN WIN MOROLL CHOC CRUNCH WAFER STICKS 108GM', 'WIN2 MOROLL WAFER STK CHOC 144GM', 'MOROLL CRUNCH WAFER CHOCO 90G'], 'BRAND': ['WINWIN', 'WIN2', 'MOROLL'], 'MPACK': ['X1', 'X5', 'X6'], 'NRMSIZE': ['90GM', '18GM', '144GM', '108GM'], 'VARIANT': ['CHOCO', 'CHOCOLATE']}"
9555319108776,3,VARIATION,"{'ITEM': ['WIN2 MOROLL WAFER STICK WITH MILK FILLING 18GM X 6S', ""WIN WIN MOROLL CRUNCH WAFER MILK 6'SX24GM"", 'MOROLL CRUNCH WAFER STICK MILK 18G X 5'], 'BRAND': ['WINWIN', 'MOROLL', 'WIN2'], 'MPACK': ['X5', 'X6'], 'NRMSIZE': ['24GM', '18GM']}"
9555319110564,2,VARIATION,"{'ITEM': ['WIN2 TOMO STICK CHOCOLATE & VANILLA 40G', 'WIN2 TOMO CHOC&VANILLA DIP 40G'], 'NRMSIZE': ['NONE', '40GM'], 'VARIANT': ['NONE', 'CHOCOLATE & VANILLA']}"
9555390400653,2,VARIATION,"{'ITEM': ['OXFORD SPECIAL CREAM CRACKER 400G', 'OXFORD SPECIAL CRACKERS BISCUITS 350GM'], 'NRMSIZE': ['350GM', '400GM']}"
9555390400677,2,VARIATION,"{'ITEM': ['OXFORD CREAM CRACKER SUGAR 400G', 'OXFORD SUGAR CRACKER 350G'], 'NRMSIZE': ['350GM', '400GM'], 'VARIANT': ['NONE', 'SUGAR']}"
9555390400684,3,VARIATION,"{'ITEM': ['OXFORD CORN CRACKERS 380GM', 'OXFORD CORN CRACKER BISCUITS 400G', 'OXFORD CORN CRCKR 350GM'], 'NRMSIZE': ['350GM', '380GM', '400GM']}"
9555390401605,2,VARIATION,"{'ITEM': ['OXFORD BRIGHTS LEMON 125G', 'OXFORD BRIGHTS LEMON CREAM SANDWICH BISCUITS 125G']}"
9555401203686,2,VARIATION,"{'ITEM': ['APOLLO S/BERRY CREAM WAFER STICK 11GM', 'APOLLO S/BERRY CREAM WAFER STICK 15GM'], 'NRMSIZE': ['15GM', '11GM']}"
9555419201001,2,VARIATION,"{'ITEM': ['K.HARRODSON RASPBERRY & ALMOND BUTTER COOKIES 150GM', 'K.HARRODSON RASPBERRY & ALMOND BUTTER COOKIES 180GM'], 'NRMSIZE': ['180GM', '150GM']}"
9555419201018,2,VARIATION,"{'ITEM': ['K.HARRODSON BLUBERRY & ALMOND BUTTER COOKIES 150GM', 'K.HARRODSON BLUBERRY & ALMOND BUTTER COOKIES 180GM'], 'NRMSIZE': ['180GM', '150GM']}"
9555480001036,2,VARIATION,"{'ITEM': ['MY BISCUITS MELTING ALMOND 280G', 'MY BIZCUIT MELTING ALMOND 320G'], 'NRMSIZE': ['280GM', '320GM']}"
9555480005904,2,VARIATION,"{'ITEM': ['MY BISCUIT PEANUT CRUNCHY BAR 300 GM', 'MYBIZCUIT PEANUT CRUNCHY BAR 280G'], 'NRMSIZE': ['280GM', '300GM']}"
9555480001340,2,VARIATION,"{'ITEM': ['MY BISCUIT PEANUT CRUNCHY BAR 360G', 'MYBIS PEANUT CRNC BAR 360GM'], 'BRAND': ['BFY', 'MYBIS']}"
9555480001388,2,VARIATION,"{'ITEM': ['MY BISCUIT MEXICO CHEESE 400G', 'MY BISCUITS MEXICO CHEESE 300G'], 'NRMSIZE': ['400GM', '300GM']}"
9555480006147,2,VARIATION,"{'ITEM': ['MY BIS GOLDEN CHEESE TART 350G', 'MY BISCUITS CHEESE FILING 350GM']}"
9555480001814,3,VARIATION,"{'ITEM': ['MYBIZCUIT NYONYA PINEAPPLE TART 350G', 'MY BISCUIT PINEAPPLE TART 320GM', 'MY BISCUITS PINEAPPLE TART 280G'], 'NRMSIZE': ['350GM', '280GM', '320GM']}"
9555480004211,2,VARIATION,"{'ITEM': ['MY BISCUIT NYONYA PINEAPPLE TART 350GM', 'MYBIZ COOKIES FESTV 280G'], 'NRMSIZE': ['350GM', '280GM'], 'VARIANT': ['NONE', 'PINEAPPLE']}"
9555480002828,2,VARIATION,"{'ITEM': ['MYBIS PEANUT COOKIES 280G', 'BINGSHIFU PEANUT COOKIES 280G'], 'BRAND': ['BINGSHIFU', 'MYBIS']}"
9555480002866,2,VARIATION,"{'ITEM': ['BINGSHIFU BLACK SESAME COOKIES 250G', 'MYBIS BLACK SESAME COOKIES 250G'], 'BRAND': ['BINGSHIFU', 'MYBIS']}"
9555480008882,2,VARIATION,"{'ITEM': ['MYBIZCUIT KOKOMO CHOCOLATE FILLING COOKIES 280G', 'MY BIZCUIT CHOCO FILLING COOKIES 300GM'], 'NRMSIZE': ['280GM', '300GM']}"
9555480007342,2,VARIATION,"{'ITEM': ['MY BIZCUIT GOLDEN FLOSS COOKIES 330GM', 'MY BISCUIT GOLDEN FLOSS COOKIES 360G'], 'NRMSIZE': ['360GM', '330GM']}"
9555480007359,2,VARIATION,"{'ITEM': ['MY BISCUITS HOT SPICY FLOSS COOKIES 360 GM', 'MY BIZCUIT HOT SPICY FLOSS COOKIES 330G'], 'NRMSIZE': ['360GM', '330GM']}"
9555480007380,2,VARIATION,"{'ITEM': ['MY BISCUITS ALMOND COOKIES 300G', 'MYBIS ALMOND COOKIES 280GM'], 'NRMSIZE': ['280GM', '300GM']}"
9555480007564,2,VARIATION,"{'ITEM': ['MY BIZCUIT DURIAN TART VALUE PACK 270 GM', 'MYBIZCUIT DURIAN TART 250G'], 'NRMSIZE': ['270GM', '250GM']}"
9555480009087,2,VARIATION,"{'ITEM': ['MYBIS SPICY SALTED EGG GOLD CUBE 100G', 'SNAZK BITES SLTD EGG COOKIE 100G SPICY'], 'BRAND': ['SNAZK', 'MYBIS'], 'VARIANT': ['NONE', 'SPICY']}"
9555719721537,2,VARIATION,"{'ITEM': ['SINAR HANDMADE PINEAPPLE ROLLS 450GM', 'SINAR PINEAPPLE ROLLS 450G']}"
9555719729885,2,VARIATION,"{'ITEM': ['SINAR HANDMADE COOKIES BUTTER ROSE 280G', 'SINAR HDMADE BUTTER ROSE COOKIES 260G'], 'NRMSIZE': ['280GM', '260GM']}"
9555719748404,2,VARIATION,"{'ITEM': ['SINAR COOKIES DOUBLE DARK CHOCOLATE 350GM', 'SINAR HANDMADE DOUBLE DARK CHOCO COOKIES 340G'], 'NRMSIZE': ['350GM', '340GM']}"
9555743300326,2,VARIATION,"{'ITEM': ['BABA AMIN BISKUT KELAPA 64G', 'BABA AMIN BISKUT KELAPA 128GM'], 'NRMSIZE': ['128GM', '64GM']}"
9555966000010,2,VARIATION,"{'ITEM': ['KINTRY OAT CKIE W/CHO CHIP140G', 'KINTRY WHOLE OAT CHOC CHIP COOKIES 130GM'], 'NRMSIZE': ['140GM', '130GM'], 'VARIANT': ['CHOCOLATE CHIP', 'OAT']}"
9556023222864,2,VARIATION,"{'ITEM': ['ZESS CHOCO S/WICH BISCUIT VANILLA 127GM', 'ZESS CHOCOLATE SANDWICH BISCUITS DGN KRIM RASA VANILA 127.4GM'], 'NRMSIZE': ['127GM', '127.4GM'], 'VARIANT': ['CHOCOLATE', 'VANILLA']}"
9556023331467,2,VARIATION,"{'ITEM': ['DELIO WAFER CHOCOLATE 16GMX24', 'DELIO CHOCOLATE CREAM WAFER 16 GM'], 'MPACK': ['X24', 'X1']}"
9556023331450,2,VARIATION,"{'ITEM': ['DELIO MILK WAFER 11GM', 'ORIENTAL DELIO MILK CREAM WAFER 16GM'], 'NRMSIZE': ['11GM', '16GM']}"
9556023788735,2,VARIATION,"{'ITEM': ['JACKER WAFER CUBE PEANUT 100GM', 'JACKER 125G PEANUT LAYER'], 'NRMSIZE': ['100GM', '125GM']}"
9556068023716,2,VARIATION,"{'ITEM': [""JACOB'S CREAM CRACKER SACHET 216G(8SX27GM)"", ""KRAFT JACOB'S CREAM CRACKER 6X30G""], 'MPACK': ['X8', 'X6'], 'NRMSIZE': ['27GM', '30GM'], 'VARIANT': ['ORIGINAL CREAM CRACKER', 'NONE']}"
9556085302757,3,VARIATION,"{'ITEM': ['HUP SENG CREAM CRACKER 428G', 'HUP SENG CREAM CRAKERS GOLD MEDAL 428 GM', 'HUP SENG CREAM CRACKERS 425G'], 'NRMSIZE': ['428GM', '425GM']}"
9556085303914,2,VARIATION,"{'ITEM': ['HUP SENG PING PONG CREAM CRACKER 225GM(22.5GM X 10)', 'HUP SENG CREAM CRACKERS 23GMX14S 322GM'], 'MPACK': ['X10', 'X14'], 'NRMSIZE': ['23GM', '22.5GM']}"
9556085304904,2,VARIATION,"{'ITEM': ['HUP SENG WHOLEMEAL CRACKER 230GM (23GM X 10)', 'HUP SENG WHOLEMEAL CRACKERS 320GM'], 'MPACK': ['X1', 'X10'], 'NRMSIZE': ['23GM', '320GM']}"
9556085305857,2,VARIATION,"{'ITEM': ['HUP SENG CREAM CRACKER ORANGE 428 GM', 'HUP SENG GOLD CRCKR CRM 428G']}"
9556085318758,2,VARIATION,"{'ITEM': ['HUP SENG VEGETABLE CALCIUM 258GM', 'HUP SENG DELUXE CRACKERS VEGETABLE 258GM']}"
9556085501969,2,VARIATION,"{'ITEM': ['HUP SENG SUGAR CRACKER 250G (25GMX10)', 'HUP SENG CRACKERS SUGAR CRACKER N/P 250 GM (25GM X 10)']}"
9556085508739,2,VARIATION,"{'ITEM': ['HUP SENG CHEESE CRACKERS 180 GM', 'CAP PING PONG CHEESE CRACKER 150GM'], 'NRMSIZE': ['180GM', '150GM']}"
9556085509712,2,VARIATION,"{'ITEM': ['HUP SENG MARIE ORIGINAL 298G', 'PING PONG FLYING FISH 120GM'], 'NRMSIZE': ['120GM', 'NONE']}"
9556085515775,3,VARIATION,"{'ITEM': ['HUP SENG MARIE BISCUITS 298GM', 'HUP SENG PL.SWEET ORIGINAL MARIE 350GM', 'HUP SENG BISCUIT MARIE 12X298G'], 'MPACK': ['X1', 'X12'], 'NRMSIZE': ['350GM', '298GM'], 'VARIANT': ['NONE', 'ORIGINAL']}"
9556085514839,2,VARIATION,"{'ITEM': ['HUP SENG PL.SWEET COCONUT COOKIES N/P 250 GM', 'HUP SENG COCONUT COOKIES 160 GM'], 'NRMSIZE': ['160GM', '250GM']}"
9556085536732,3,VARIATION,"{'ITEM': ['HUP SENG PING PONG CHEESE TEDDY 120GM', 'PING PONG CHEESE TEDDY BISCUIT 90GM', 'HUP SENG CHEESE TEDDY 90GM'], 'NRMSIZE': ['120GM', '90GM']}"
9556085536923,2,VARIATION,"{'ITEM': ['PING PONG CHOCOLATE TEDDY 20SX14GM', 'HUP SENG CAP PING PONG TEDDY CHOC BISCUIT PACKET 14 GM'], 'MPACK': ['X20', 'X1']}"
9556085554705,2,VARIATION,"{'ITEM': ['HUP SENG SUGAR DELUXE CRACKERS P/PACK 320 GM', 'HUP SENG CALCIUM CRACKER - SUGAR 258GM'], 'NRMSIZE': ['258GM', '320GM'], 'VARIANT': ['VEGE', 'NONE']}"
9556085555740,2,VARIATION,"{'ITEM': ['HUP SENG ORIGINAL CRACKER 330 GM', 'HUP SENG ORIGINAL CRACKER 258G'], 'NRMSIZE': ['258GM', '330GM']}"
9556085561819,2,VARIATION,"{'ITEM': ['KERK CHIPPY CHIPS COOKIES PKT 90G', 'HUP SENG KERK CHIPPY CHIPS COOKIES 120 GM'], 'NRMSIZE': ['120GM', '90GM'], 'VARIANT': ['NONE', 'CHOCOLATE CHIP']}"
9556085729738,2,VARIATION,"{'ITEM': ['SHOON FATT ASSORTED 300 GM', 'HUP SENG ASSORT. ASSORT. BISCUIT 300 GM'], 'BRAND': ['SHOON FATT', 'HUP SENG']}"
9556085735739,2,VARIATION,"{'ITEM': ['HUP SENG C.S/WICH CHOCOLATE FUDGE PACK 90GM', 'KERK CHOCOLATE FUDGE 250GM'], 'NRMSIZE': ['90GM', '250GM']}"
9556121000128,2,VARIATION,"{'ITEM': [""JULIE'S CHEESE CRACKERS 100GM"", 'JULIES CHEESE CRACKERS EXTRA 23% 100G'], 'NRMSIZE': ['100GM', 'NONE'], 'VARIANT': ['NONE', 'CHEESE']}"
9556121032389,2,VARIATION,"{'ITEM': ['JULIES CHEESE CRACKERS 160G', 'JULIES CHEESE CRACKERS 110GM'], 'NRMSIZE': ['160GM', '110GM']}"
9556121030002,2,VARIATION,"{'ITEM': [""JULIE'S CHEESE CRACKERS 360G"", 'JULIES CHEESE CRACKER 400GM'], 'NRMSIZE': ['400GM', '360GM']}"
9556121000111,2,VARIATION,"{'ITEM': ['JULIES CHEESE CRACKERS 700 GM', 'JULIES CHEESE CRACKER 600G(75GX8)'], 'MPACK': ['X1', 'X8'], 'NRMSIZE': ['75GM', '700GM']}"
9556121000838,3,VARIATION,"{'ITEM': ['JULIES SUGAR CRACKERS 416G', ""JULIE'S SUGAR CRACKERS 345GM"", 'JULIES SUGAR CRACKERS 343GM'], 'NRMSIZE': ['343GM', '345GM', '416GM'], 'VARIANT': ['NONE', 'SUGAR']}"
9556121001859,3,VARIATION,"{'ITEM': [""ULIE'S JULIES PEANUT BUTTER SANDWICH 120G"", 'JULIES CREAM S/WICH PEANUT BTER CR 180 GM (15GM X 12)', 'JULIE CRACKER PEANUT BTTR 135GM'], 'MPACK': ['X1', 'X12'], 'NRMSIZE': ['120GM', '135GM', '15GM']}"
9556121002344,3,VARIATION,"{'ITEM': [""JULIE'S CHCO MORE SANDWICH 132G"", 'JULIES CHOCO MORE 160GM', 'JULIES CHOCO FUDGE 160 GM'], 'NRMSIZE': ['160GM', '132GM']}"
9556121026623,2,VARIATION,"{'ITEM': ['JULIES CREAMY CHOCO.S/WICH W/CHOCO.CREAM 54GM', 'JULIES CHOCO MORE 65GM'], 'NRMSIZE': ['NONE', '54GM'], 'VARIANT': ['NONE', 'CHOCOLATE']}"
9556121020614,2,VARIATION,"{'ITEM': ['JULIES PEANUT SANDWICH 360 GM (30GM X 12)', 'JULIES PEANUT BUTTER SANDWICH CONVI PACK 360GM (12X30GM)']}"
9556121003419,3,VARIATION,"{'ITEM': [""JULIE'S DARK CHOC VANILLA CREAM 145GM"", 'JULIES CRM SNDWCH DCHOC 120G', ""JULIE'S DARK CHOCO VANILLA SANDWICH 120G""], 'NRMSIZE': ['120GM', '145GM'], 'VARIANT': ['CHOCOLATE VANILLA', 'DARK CHOCOLATE']}"
9556121003853,2,VARIATION,"{'ITEM': [""JULIE'S LOVE LETTERS CHOCOLATE 360GM"", 'JULIES L/LETTERS WFR ROLL 400G CHCLTE'], 'NRMSIZE': ['400GM', '360GM']}"
9556121008063,2,VARIATION,"{'ITEM': ['JULIES MARIE MILK 189G', ""JULIE'S MILK BIG MARIE 190GM""], 'NRMSIZE': ['189GM', '190GM']}"
9556121009220,3,VARIATION,"{'ITEM': ['JULIES CREAM S/WICH BUTTER WAFFLES 100GM', ""JULIE'S CREAM S/WICH BUTTER WAFFLES 120 GM"", ""JULIE'S BUTTER WAFFLES EXTRA 50% 100GM+50GM""], 'NRMSIZE': ['100GM', 'NONE', '120GM'], 'VARIANT': ['NONE', 'BUTTER']}"
9556121022618,2,VARIATION,"{'ITEM': ['JULIES LOVE LETTER STRAWBERRY (TIN) 700GM', 'JULIES LOVE LETTERS STRAWBERRY 705GM(15SX47G)'], 'MPACK': ['X1', 'X15'], 'NRMSIZE': ['700GM', '47GM']}"
9556121020003,2,VARIATION,"{'ITEM': ['JULIES ASSORTED BISCUITS 600GM', ""JULIE'S BISCUIT ASSORTIES 530GM""], 'NRMSIZE': ['600GM', 'NONE'], 'VARIANT': ['NONE', 'ASSORTED']}"
9556121020188,3,VARIATION,"{'ITEM': [""JULIE'S COCORO CRISPY CHOCO WAFER ROLL WITH VANILLA FLAV.120GM"", ""JULIE'S LOVE LETTER VANILLA 100GM"", ""JULIE'S COCORO VANILLA 100GM""], 'NRMSIZE': ['100GM', '120GM']}"
9556121024636,2,VARIATION,"{'ITEM': ['JULIES LOVE LETTERS VANILLA 705GM(15SX47G)', 'JULIES COCORO VANILLA 700GM'], 'MPACK': ['X1', 'X15'], 'NRMSIZE': ['700GM', '47GM']}"
9556121020348,2,VARIATION,"{'ITEM': [""JULIE'S CREAM S/WICH BANANA 100 GM"", ""JULIE'S CREAM S/WICH BANANA 126GM""], 'NRMSIZE': ['100GM', '126GM']}"
9556121020355,2,VARIATION,"{'ITEM': [""JULIE'S CREAM S/WICH LEMON 100 GM"", ""JULIE'S LEMON SANDWICH 126G""], 'NRMSIZE': ['100GM', '126GM']}"
9556121020362,2,VARIATION,"{'ITEM': [""JULIE'S CREAM S/WICH ORANGE 126G"", ""JULIE'S CREAM S/WICH ORANGE 100 GM""], 'NRMSIZE': ['100GM', '126GM']}"
9556121020607,3,VARIATION,"{'ITEM': [""JULIE'S CHEESE SANDWICH 360 GM (30GM X 12)"", ""JULIE'S SANDWICH CHEESE CONVI PACK (12X28G) 336G"", 'JULIES CHEESE SANDWICH CONVI PACK 336GM (12X28GM)'], 'NRMSIZE': ['NONE', '28GM', '30GM'], 'VARIANT': ['NONE', 'CHEESE']}"
9556121022601,3,VARIATION,"{'ITEM': ['JULIES LOVE LETTER CHOC 705G(15SX47GM)', 'JULIES LOVE LETTER CHOC (TIN) 700GM', 'JULIES LOVE LETTERS CHOCOLATE 705GM(15SX47G)'], 'MPACK': ['X1', 'X15'], 'NRMSIZE': ['700GM', '47GM', 'NONE'], 'VARIANT': ['CHOCOLATE', 'NONE']}"
9556121022496,3,VARIATION,"{'ITEM': ['JULIES LE-MOND PUFF SDWICH LEMON EX 20% 170G(10X17G) +34G(2X17G)204G', 'JULIES LE-MOND PUFF SANDWICH LEMON 170GM(17GMX10)', 'JULIES +OLIGO LE-MOND PUFF SANDICH W/LEMON FLAV CREAM 170GM(17GM X 10)']}"
9556121023905,2,VARIATION,"{'ITEM': [""JULIE'S MASTURA WAFER STICKS STRAWBERRY 370G"", ""JULIE'S MASTURA WAFER STICKS STRAWBERRY 400GM""], 'NRMSIZE': ['400GM', '370GM']}"
9556121023912,2,VARIATION,"{'ITEM': ['MASTURA WAFER STICKS CHOCOLATE FLAVOURED JAR 370G', 'MASTURA CHOCOLATE WAFER STICKS 400GM'], 'NRMSIZE': ['400GM', '370GM'], 'VARIANT': ['CHOCOLATE', 'CHOCOLATE CHIP']}"
9556121024025,4,VARIATION,"{'ITEM': ['JULIES CHEESE SANDWICH 125GM', ""JULIE'S SANDWICH CHEESE 165GM"", ""JULIE'S CHEESE SANDWICH 126GM"", ""JULIE'S SANDWICH CHEESE 112GM""], 'NRMSIZE': ['126GM', '112GM', '165GM', '125GM']}"
9556121026111,3,VARIATION,"{'ITEM': ['JULIES OAT 25 STRAWBERRY +OLIGO 200GM(25GM X 8)', 'JULIES OAT-25 STRAWBERRY 200GM (25G X 8) + EXTRA 25%', 'JULIES STRAWBERRY OAT25 200GM (25GM X 8)']}"
9556121026463,2,VARIATION,"{'ITEM': ['JULIES LE-MOND CHEDDAR CHEESE 180 GM (18GM X10)', 'JULIES LE-MOND PFF SW CHDAR CHEESE CM EX20%180G(18GX10)+36G(2X18G)216G']}"
9556121026500,2,VARIATION,"{'ITEM': ['JULIES OAT 25 TEN GRAINS 210GM', 'JULIES OAT 25 TEN GRAINS 200 GM(25GM X 8)'], 'MPACK': ['X1', 'X8'], 'NRMSIZE': ['25GM', '210GM']}"
9556121026609,2,VARIATION,"{'ITEM': ['JULIES CREAMY PEANUT BUTTER SANDWICH 45GM', 'JULIE ONE GRAB PEANUT 42GM'], 'NRMSIZE': ['45GM', '42GM'], 'VARIANT': ['PEANUT', 'PEANUT BUTTER']}"
9556121026616,2,VARIATION,"{'ITEM': ['JULIES CREAMY CHEESE SANDWICH 42GM', 'JULIES ONE GRABS CHEESE S/WICH 45G'], 'NRMSIZE': ['45GM', '42GM']}"
9556121026920,2,VARIATION,"{'ITEM': ['JULIES SUGAR CRACKER 132GM', 'JULIES SUGAR CRACKERS 125GM'], 'NRMSIZE': ['NONE', '125GM']}"
9556121027040,2,VARIATION,"{'ITEM': [""JULIE'S FINGER LEMON SANDWICH 110G"", ""JULIE'S FINGER LEMON FLAVOURED CREAM SANDWICH 126GM""], 'NRMSIZE': ['126GM', '110GM']}"
9556121027613,2,VARIATION,"{'ITEM': [""JULIE'S OAT 25 CHOC 50GM"", 'JULIES OAT CHOCOLATE 52G'], 'NRMSIZE': ['50GM', '52GM']}"
9556121027606,3,VARIATION,"{'ITEM': ['JULIES OAT-25 HAZLNUTS N CHOC CHIPS EXT 25% 200GM(25GM X 8)+50GM 250GM', 'JULIES OAT 25 HAZELHUTSN CHOCOLATE CHIPS 200GM(25GM X 8)', ""JULIE'S OAT CHOCO 208G""], 'MPACK': ['X1', 'X8'], 'NRMSIZE': ['208GM', '25GM'], 'VARIANT': ['OAT', 'HAZELNUT & CHOCOLATE']}"
9556121027781,2,VARIATION,"{'ITEM': ['JULIES LE-MOND PUFF SANDWICH CHOCOLATE FLAVOR 170G (17GM X 10)', 'JULIES LE-MOND CHOCOLATE HAZELNUT 180G (18GM X10)'], 'NRMSIZE': ['17GM', '18GM'], 'VARIANT': ['CHOCOLATE', 'CHOCOLATE & HAZELNUT']}"
9556121027798,2,VARIATION,"{'ITEM': [""JULIE'S CHIP CHOCOLATE 200GM"", ""JULIE'S CHIP CHOCO CHOCOLATE COOKIES 8 I/PACKS 208GM""], 'NRMSIZE': ['208GM', '200GM']}"
9556121028757,2,VARIATION,"{'ITEM': ['JULIES LE-MOND PUFF SANDWICH CHEDDAR CHEESE CREAM P/PACK 54G', ""JULIE'S LE-MOND CHEDDAR 51GM""], 'NRMSIZE': ['51GM', '54GM']}"
9556121032716,3,VARIATION,"{'ITEM': [""JULIE'S MILK CRACKERS 140G"", ""JULIE'S MILK CRACKERS 100GM"", ""JULIE'S MILK FLAVOURED CRACKERS RM2.00 100G""], 'NRMSIZE': ['100GM', '140GM']}"
9556124511065,2,VARIATION,"{'ITEM': ['TEN TEN RICE CRACKER 70G', 'TEN TEN RICE CRACKERS VEGETARIAN 135 GM'], 'NRMSIZE': ['135GM', '70GM']}"
9556124511126,2,VARIATION,"{'ITEM': ['TEN TEN BABY GUIDE CARROT (O) 36 GM X24', 'TENTEN BABY GUIDE CARROT 36G'], 'MPACK': ['X24', 'X1']}"
9556124511133,2,VARIATION,"{'ITEM': ['TEN RICE CRACKER 408G (48X8.5GM)', 'TENTEN RICE CRACKERS 340GM'], 'MPACK': ['X1', 'X48'], 'NRMSIZE': ['8.5GM', '340GM']}"
9556167120279,2,VARIATION,"{'ITEM': ['HWA TAI ASSORTED WONDERFUL 800 GM', 'HWA TAI WONDERFUL ASSORTED 600G'], 'NRMSIZE': ['600GM', '800GM']}"
9556167120347,2,VARIATION,"{'ITEM': ['LUXURY CRACKER ASSORTED 610GM', 'LUXURY CRACKER ASSORTED 650G'], 'NRMSIZE': ['610GM', '650GM'], 'VARIANT': ['NONE', 'ASSORTED']}"
9556167120484,2,VARIATION,"{'ITEM': ['PESTA POWERFUL ASSORTED BISCUITS TIN 625GM', 'PESTA POWERFUL ASST TIN 600G'], 'NRMSIZE': ['600GM', '625GM']}"
9556167230510,3,VARIATION,"{'ITEM': ['HWA TAI MARIE BESAR 270GM', 'HWA TAI BISKUT MARIE 300GM', 'HWA TAI MARIE SQ 180GM'], 'NRMSIZE': ['270GM', '180GM', '300GM']}"
9556167230015,2,VARIATION,"{'ITEM': ['HWA TAI KOPI MARIE 270GM', 'HWA TAI COFFEE MARIE BISCUIT 300GM'], 'NRMSIZE': ['270GM', '300GM']}"
9556167230022,3,VARIATION,"{'ITEM': ['HWA TAI SANDWICH BANANA TREAT 120GM', 'HWA TAI CREAM S/WICH BANANA TREAT 150 GM', 'HWA TAI BANANA TREAT S/WICH 100GM'], 'NRMSIZE': ['100GM', '120GM', '150GM']}"
9556167230039,2,VARIATION,"{'ITEM': ['HWA TAI CHOC TREAT SANDWICH 100 GM', 'HWA TAI CREAM S/WICH CHOC. TREAT 150 GM'], 'NRMSIZE': ['100GM', '150GM']}"
9556167230046,3,VARIATION,"{'ITEM': ['HAW TAI SANDWICH LEMON TREAT 120GM', 'HWA TAI LEMON TREAT S/WICH 100GM', 'HWA TAI CREAM S/WICH LEMON TREAT 150 GM'], 'NRMSIZE': ['100GM', '120GM', '150GM']}"
